Station,Drainage,State,County,Quad,Reach,RM_Start,Locality,UTM_Zone,UTM_Easting,UTM_Northing,Date Collected,Sampling_Period,Effort m^2,NelsonNum,Family,Genus,Species,Species_Codes,SumOfSPEC,Project
RKD21-155,RIO GRANDE,NEW MEXICO,VALENCIA,Tome,Isleta,156.,"Rio Grande, ca. 6.5 mi upstream of NM State HWY 309 bridge crossing, Belen.",13,340512,3845124,10/12/2021,202110,466.5,212,Poeciliidae,Gambusia,affinis,GAMAFF,106,Hybognathus Amarus Population Monitoring
RKD21-156,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/12/2021,202110,519.2,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,239,Hybognathus Amarus Population Monitoring
RKD21-156,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/12/2021,202110,519.2,76,Cyprinidae,Hybognathus,amarus,HYBAMA,1,Hybognathus Amarus Population Monitoring
RKD21-156,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/12/2021,202110,519.2,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,11,Hybognathus Amarus Population Monitoring
RKD21-156,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/12/2021,202110,519.2,212,Poeciliidae,Gambusia,affinis,GAMAFF,61,Hybognathus Amarus Population Monitoring
RKD21-156,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/12/2021,202110,519.2,294,Centrarchidae,Micropterus,salmoides,MICSAL,1,Hybognathus Amarus Population Monitoring
RKD21-156,RIO GRANDE,NEW MEXICO,VALENCIA,Los Lunas,Isleta,165.2,"Rio Grande, ca. 4.1 mi upstream of NM State HWY 6 bridge crossing, Los Lunas.",13,342799,3858637,10/12/2021,202110,519.2,294,Centrarchidae,Pomoxis,annularis,POMANN,2,Hybognathus Amarus Population Monitoring
RKD21-157,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174.,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/12/2021,202110,505.3,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,47,Hybognathus Amarus Population Monitoring
RKD21-157,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174.,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/12/2021,202110,505.3,76,Cyprinidae,Hybognathus,amarus,HYBAMA,1,Hybognathus Amarus Population Monitoring
RKD21-157,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174.,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/12/2021,202110,505.3,76,Cyprinidae,Pimephales,promelas,PIMPRO,1,Hybognathus Amarus Population Monitoring
RKD21-157,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174.,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/12/2021,202110,505.3,81,Catostomidae,Carpiodes,carpio,CARCAR,1,Hybognathus Amarus Population Monitoring
RKD21-157,RIO GRANDE,NEW MEXICO,BERNALILLO,Isleta,Angostura,174.,"Rio Grande, ca. 1.4 mi upstream of US Interstate HWY I-25 bridge crossing, Isleta.",13,345874,3870990,10/12/2021,202110,505.3,212,Poeciliidae,Gambusia,affinis,GAMAFF,58,Hybognathus Amarus Population Monitoring
RKD21-158,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/13/2021,202110,532.75,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,25,Hybognathus Amarus Population Monitoring
RKD21-158,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/13/2021,202110,532.75,76,Cyprinidae,Hybognathus,amarus,HYBAMA,11,Hybognathus Amarus Population Monitoring
RKD21-158,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/13/2021,202110,532.75,76,Cyprinidae,Pimephales,promelas,PIMPRO,4,Hybognathus Amarus Population Monitoring
RKD21-158,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/13/2021,202110,532.75,76,Cyprinidae,Platygobio,gracilis,PLAGRA,34,Hybognathus Amarus Population Monitoring
RKD21-158,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/13/2021,202110,532.75,76,Cyprinidae,Rhinichthys,cataractae,RHICAT,2,Hybognathus Amarus Population Monitoring
RKD21-158,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/13/2021,202110,532.75,81,Catostomidae,Carpiodes,carpio,CARCAR,1,Hybognathus Amarus Population Monitoring
RKD21-158,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/13/2021,202110,532.75,81,Catostomidae,Catostomus,commersonii,CATCOM,2,Hybognathus Amarus Population Monitoring
RKD21-158,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/13/2021,202110,532.75,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,3,Hybognathus Amarus Population Monitoring
RKD21-158,RIO GRANDE,NEW MEXICO,BERNALILLO,Albuquerque West,Angostura,186.1,"Rio Grande, ca. 1.1 mi upstream of US Interstate HWY I-40 bridge crossing, Albuquerque.",13,346011,3887973,10/13/2021,202110,532.75,212,Poeciliidae,Gambusia,affinis,GAMAFF,12,Hybognathus Amarus Population Monitoring
RKD21-159,RIO GRANDE,NEW MEXICO,BERNALILLO,Los Griegos,Angostura,189.9,"Rio Grande, ca. 1.2 mi downstream of Paseo del Norte Blvd. bridge crossing (NM State HWY 423), Albuquerque.",13,349121,3893113,10/13/2021,202110,541.8,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,119,Hybognathus Amarus Population Monitoring
RKD21-159,RIO GRANDE,NEW MEXICO,BERNALILLO,Los Griegos,Angostura,189.9,"Rio Grande, ca. 1.2 mi downstream of Paseo del Norte Blvd. bridge crossing (NM State HWY 423), Albuquerque.",13,349121,3893113,10/13/2021,202110,541.8,76,Cyprinidae,Hybognathus,amarus,HYBAMA,2,Hybognathus Amarus Population Monitoring
RKD21-159,RIO GRANDE,NEW MEXICO,BERNALILLO,Los Griegos,Angostura,189.9,"Rio Grande, ca. 1.2 mi downstream of Paseo del Norte Blvd. bridge crossing (NM State HWY 423), Albuquerque.",13,349121,3893113,10/13/2021,202110,541.8,76,Cyprinidae,Pimephales,promelas,PIMPRO,9,Hybognathus Amarus Population Monitoring
RKD21-159,RIO GRANDE,NEW MEXICO,BERNALILLO,Los Griegos,Angostura,189.9,"Rio Grande, ca. 1.2 mi downstream of Paseo del Norte Blvd. bridge crossing (NM State HWY 423), Albuquerque.",13,349121,3893113,10/13/2021,202110,541.8,76,Cyprinidae,Platygobio,gracilis,PLAGRA,10,Hybognathus Amarus Population Monitoring
RKD21-159,RIO GRANDE,NEW MEXICO,BERNALILLO,Los Griegos,Angostura,189.9,"Rio Grande, ca. 1.2 mi downstream of Paseo del Norte Blvd. bridge crossing (NM State HWY 423), Albuquerque.",13,349121,3893113,10/13/2021,202110,541.8,76,Cyprinidae,Rhinichthys,cataractae,RHICAT,2,Hybognathus Amarus Population Monitoring
RKD21-159,RIO GRANDE,NEW MEXICO,BERNALILLO,Los Griegos,Angostura,189.9,"Rio Grande, ca. 1.2 mi downstream of Paseo del Norte Blvd. bridge crossing (NM State HWY 423), Albuquerque.",13,349121,3893113,10/13/2021,202110,541.8,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,5,Hybognathus Amarus Population Monitoring
RKD21-159,RIO GRANDE,NEW MEXICO,BERNALILLO,Los Griegos,Angostura,189.9,"Rio Grande, ca. 1.2 mi downstream of Paseo del Norte Blvd. bridge crossing (NM State HWY 423), Albuquerque.",13,349121,3893113,10/13/2021,202110,541.8,212,Poeciliidae,Gambusia,affinis,GAMAFF,46,Hybognathus Amarus Population Monitoring
RKD21-160,RIO GRANDE,NEW MEXICO,SANDOVAL,Los Griegos,Angostura,193.,"Rio Grande, ca. 1.0 mi upstream of Alameda Blvd. bridge crossing (NM State HWY 528), Corrales.",13,351565,3897088,10/13/2021,202110,512.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,30,Hybognathus Amarus Population Monitoring
RKD21-160,RIO GRANDE,NEW MEXICO,SANDOVAL,Los Griegos,Angostura,193.,"Rio Grande, ca. 1.0 mi upstream of Alameda Blvd. bridge crossing (NM State HWY 528), Corrales.",13,351565,3897088,10/13/2021,202110,512.25,76,Cyprinidae,Pimephales,promelas,PIMPRO,1,Hybognathus Amarus Population Monitoring
RKD21-160,RIO GRANDE,NEW MEXICO,SANDOVAL,Los Griegos,Angostura,193.,"Rio Grande, ca. 1.0 mi upstream of Alameda Blvd. bridge crossing (NM State HWY 528), Corrales.",13,351565,3897088,10/13/2021,202110,512.25,76,Cyprinidae,Platygobio,gracilis,PLAGRA,60,Hybognathus Amarus Population Monitoring
RKD21-160,RIO GRANDE,NEW MEXICO,SANDOVAL,Los Griegos,Angostura,193.,"Rio Grande, ca. 1.0 mi upstream of Alameda Blvd. bridge crossing (NM State HWY 528), Corrales.",13,351565,3897088,10/13/2021,202110,512.25,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,2,Hybognathus Amarus Population Monitoring
RKD21-160,RIO GRANDE,NEW MEXICO,SANDOVAL,Los Griegos,Angostura,193.,"Rio Grande, ca. 1.0 mi upstream of Alameda Blvd. bridge crossing (NM State HWY 528), Corrales.",13,351565,3897088,10/13/2021,202110,512.25,212,Poeciliidae,Gambusia,affinis,GAMAFF,6,Hybognathus Amarus Population Monitoring
RKD21-161,RIO GRANDE,NEW MEXICO,SANDOVAL,Alameda,Angostura,196.5,"Rio Grande, ca. 4.5 mi upstream of Alameda Blvd. bridge crossing (NM State HWY 528), Corrales.",13,355670,3900620,10/13/2021,202110,470.85,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,272,Hybognathus Amarus Population Monitoring
RKD21-161,RIO GRANDE,NEW MEXICO,SANDOVAL,Alameda,Angostura,196.5,"Rio Grande, ca. 4.5 mi upstream of Alameda Blvd. bridge crossing (NM State HWY 528), Corrales.",13,355670,3900620,10/13/2021,202110,470.85,76,Cyprinidae,Hybognathus,amarus,HYBAMA,4,Hybognathus Amarus Population Monitoring
RKD21-161,RIO GRANDE,NEW MEXICO,SANDOVAL,Alameda,Angostura,196.5,"Rio Grande, ca. 4.5 mi upstream of Alameda Blvd. bridge crossing (NM State HWY 528), Corrales.",13,355670,3900620,10/13/2021,202110,470.85,76,Cyprinidae,Pimephales,promelas,PIMPRO,12,Hybognathus Amarus Population Monitoring
RKD21-161,RIO GRANDE,NEW MEXICO,SANDOVAL,Alameda,Angostura,196.5,"Rio Grande, ca. 4.5 mi upstream of Alameda Blvd. bridge crossing (NM State HWY 528), Corrales.",13,355670,3900620,10/13/2021,202110,470.85,76,Cyprinidae,Platygobio,gracilis,PLAGRA,70,Hybognathus Amarus Population Monitoring
RKD21-161,RIO GRANDE,NEW MEXICO,SANDOVAL,Alameda,Angostura,196.5,"Rio Grande, ca. 4.5 mi upstream of Alameda Blvd. bridge crossing (NM State HWY 528), Corrales.",13,355670,3900620,10/13/2021,202110,470.85,76,Cyprinidae,Rhinichthys,cataractae,RHICAT,47,Hybognathus Amarus Population Monitoring
RKD21-161,RIO GRANDE,NEW MEXICO,SANDOVAL,Alameda,Angostura,196.5,"Rio Grande, ca. 4.5 mi upstream of Alameda Blvd. bridge crossing (NM State HWY 528), Corrales.",13,355670,3900620,10/13/2021,202110,470.85,212,Poeciliidae,Gambusia,affinis,GAMAFF,43,Hybognathus Amarus Population Monitoring
RKD22-131,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,58.5,"Rio Grande, ca. 10.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,307767,3716360,10/3/2022,202210,564.2,,,,,No Fish Collected,,Hybognathus Amarus Population Monitoring
RKD22-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/3/2022,202210,522.15,,,,,No Fish Collected,,Hybognathus Amarus Population Monitoring
RKD22-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/3/2022,202210,528.6,,,,,No Fish Collected,,Hybognathus Amarus Population Monitoring
RKD22-134,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,10/3/2022,202210,523.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,1,Hybognathus Amarus Population Monitoring
RKD22-134,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,10/3/2022,202210,523.5,76,Cyprinidae,Platygobio,gracilis,PLAGRA,2,Hybognathus Amarus Population Monitoring
RKD22-134,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,10/3/2022,202210,523.5,212,Poeciliidae,Gambusia,affinis,GAMAFF,3,Hybognathus Amarus Population Monitoring
RKD22-135,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,10/3/2022,202210,559.1,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,2,Hybognathus Amarus Population Monitoring
RKD22-135,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,10/3/2022,202210,559.1,76,Cyprinidae,Platygobio,gracilis,PLAGRA,4,Hybognathus Amarus Population Monitoring
RKD22-135,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,10/3/2022,202210,559.1,81,Catostomidae,Carpiodes,carpio,CARCAR,1,Hybognathus Amarus Population Monitoring
RKD22-135,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,10/3/2022,202210,559.1,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,1,Hybognathus Amarus Population Monitoring
RKD22-136,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,92.,"Rio Grande, ca. 4.5 mi upstream of US HWY 380 bridge crossing, San Antonio.",13,328151,3761487,10/4/2022,202210,510.55,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,24,Hybognathus Amarus Population Monitoring
RKD22-136,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,92.,"Rio Grande, ca. 4.5 mi upstream of US HWY 380 bridge crossing, San Antonio.",13,328151,3761487,10/4/2022,202210,510.55,76,Cyprinidae,Cyprinus,carpio,CYPCAR,1,Hybognathus Amarus Population Monitoring
RKD22-136,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,92.,"Rio Grande, ca. 4.5 mi upstream of US HWY 380 bridge crossing, San Antonio.",13,328151,3761487,10/4/2022,202210,510.55,76,Cyprinidae,Platygobio,gracilis,PLAGRA,1,Hybognathus Amarus Population Monitoring
RKD22-137,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,10/4/2022,202210,530.4,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,23,Hybognathus Amarus Population Monitoring
RKD22-137,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,10/4/2022,202210,530.4,76,Cyprinidae,Hybognathus,amarus,HYBAMA,2,Hybognathus Amarus Population Monitoring
RKD22-137,RIO GRANDE,NEW MEXICO,SOCORRO,Loma de las Canas,San Acacia,99.6,"Rio Grande, ca. 0.5 mi upstream of Socorro Low Flow Conveyance Channel bridge crossing, Socorro.",13,327231,3771432,10/4/2022,202210,530.4,76,Cyprinidae,Platygobio,gracilis,PLAGRA,8,Hybognathus Amarus Population Monitoring
RKD22-138,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,114.1,"Rio Grande, ca. 1.5 mi downstream of San Acacia Diversion Dam, San Acacia.",13,325390,3790397,10/11/2022,202210,569.75,76,Cyprinidae,Platygobio,gracilis,PLAGRA,20,Hybognathus Amarus Population Monitoring
RKD22-138,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,114.1,"Rio Grande, ca. 1.5 mi downstream of San Acacia Diversion Dam, San Acacia.",13,325390,3790397,10/11/2022,202210,569.75,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,10,Hybognathus Amarus Population Monitoring
RKD22-139,RIO GRANDE,NEW MEXICO,SOCORRO,San Acacia,San Acacia,115.6,"Rio Grande, just downstream of San Acacia Diversion Dam, San Acacia.",13,325960,3792183,10/4/2022,202210,517.45,76,Cyprinidae,Platygobio,gracilis,PLAGRA,19,Hybognathus Amarus Population Monitoring
RKD22-139,RIO GRANDE,NEW MEXICO,SOCORRO,San Acacia,San Acacia,115.6,"Rio Grande, just downstream of San Acacia Diversion Dam, San Acacia.",13,325960,3792183,10/4/2022,202210,517.45,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,4,Hybognathus Amarus Population Monitoring
RKD22-140,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,117.3,"Rio Grande, ca. 1.2 mi upstream of San Acacia Diversion Dam, San Acacia.",13,328152,3792564,10/11/2022,202210,575.85,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,7,Hybognathus Amarus Population Monitoring
RKD22-140,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,117.3,"Rio Grande, ca. 1.2 mi upstream of San Acacia Diversion Dam, San Acacia.",13,328152,3792564,10/11/2022,202210,575.85,76,Cyprinidae,Notemigonus,crysoleucas,NOTCRY,1,Hybognathus Amarus Population Monitoring
RKD22-140,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,117.3,"Rio Grande, ca. 1.2 mi upstream of San Acacia Diversion Dam, San Acacia.",13,328152,3792564,10/11/2022,202210,575.85,76,Cyprinidae,Platygobio,gracilis,PLAGRA,14,Hybognathus Amarus Population Monitoring
RKD22-140,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,117.3,"Rio Grande, ca. 1.2 mi upstream of San Acacia Diversion Dam, San Acacia.",13,328152,3792564,10/11/2022,202210,575.85,212,Poeciliidae,Gambusia,affinis,GAMAFF,1,Hybognathus Amarus Population Monitoring
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/2022,202210,529.35,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,153,Hybognathus Amarus Population Monitoring
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/2022,202210,529.35,76,Cyprinidae,Platygobio,gracilis,PLAGRA,1,Hybognathus Amarus Population Monitoring
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/2022,202210,529.35,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,6,Hybognathus Amarus Population Monitoring
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/2022,202210,529.35,212,Poeciliidae,Gambusia,affinis,GAMAFF,80,Hybognathus Amarus Population Monitoring
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/2022,202210,511.85,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,324,Hybognathus Amarus Population Monitoring
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/2022,202210,511.85,76,Cyprinidae,Cyprinus,carpio,CYPCAR,1,Hybognathus Amarus Population Monitoring
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/2022,202210,511.85,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,9,Hybognathus Amarus Population Monitoring
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/2022,202210,511.85,212,Poeciliidae,Gambusia,affinis,GAMAFF,125,Hybognathus Amarus Population Monitoring
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/2022,202210,511.85,294,Centrarchidae,Micropterus,salmoides,MICSAL,1,Hybognathus Amarus Population Monitoring
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/2022,202210,517.6,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,203,Hybognathus Amarus Population Monitoring
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/2022,202210,517.6,76,Cyprinidae,Cyprinus,carpio,CYPCAR,1,Hybognathus Amarus Population Monitoring
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/2022,202210,517.6,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,10,Hybognathus Amarus Population Monitoring
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/2022,202210,517.6,212,Poeciliidae,Gambusia,affinis,GAMAFF,12,Hybognathus Amarus Population Monitoring
RKD22-144,RIO GRANDE,NEW MEXICO,VALENCIA,Tome,Isleta,150.8,"Rio Grande, ca. 1.0 mi upstream of NM State HWY 309 bridge crossing, Belen.",13,340105,3837722,10/11/2022,202210,496.95,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,115,Hybognathus Amarus Population Monitoring
RKD22-144,RIO GRANDE,NEW MEXICO,VALENCIA,Tome,Isleta,150.8,"Rio Grande, ca. 1.0 mi upstream of NM State HWY 309 bridge crossing, Belen.",13,340105,3837722,10/11/2022,202210,496.95,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,13,Hybognathus Amarus Population Monitoring
RKD22-144,RIO GRANDE,NEW MEXICO,VALENCIA,Tome,Isleta,150.8,"Rio Grande, ca. 1.0 mi upstream of NM State HWY 309 bridge crossing, Belen.",13,340105,3837722,10/11/2022,202210,496.95,212,Poeciliidae,Gambusia,affinis,GAMAFF,15,Hybognathus Amarus Population Monitoring
